frame,x,y,z
10,"[-0.19335938 -0.08203125 -0.08789062  0.8203125   0.78125     0.80078125
 -0.22851562 -0.26757812 -0.08203125 -0.109375    0.76171875  0.78125
  0.80078125 -0.2109375  -0.0625     -0.08789062  0.76171875  0.84179688
  0.92382812 -0.2109375  -0.24804688 -0.0625     -0.08789062  0.8203125
  0.84179688  0.92382812 -0.28710938 -0.30859375 -0.30859375 -0.28710938]","[0.52539062 0.6484375  0.68359375 1.68164062 1.75       1.7890625
 0.50585938 0.54101562 0.64453125 0.67578125 1.69921875 1.7421875
 1.77929688 0.52148438 0.65234375 0.69726562 1.71289062 1.72851562
 1.73828125 0.52148438 0.5546875  0.65234375 0.69140625 1.68554688
 1.72851562 1.73828125 0.13671875 0.34570312 0.578125   0.        ]","[ 0.04882812  0.06640625  0.14453125  0.13671875  0.14648438  0.1875
  0.09570312  0.09179688  0.09765625  0.16210938  0.21289062  0.21875
  0.2734375  -0.02929688  0.02539062  0.01757812 -0.0625     -0.00390625
 -0.03320312  0.02734375  0.04492188  0.03320312  0.08984375  0.04492188
  0.03125     0.02734375 -0.57421875  0.46679688  0.04101562  0.62695312]"
11,"[-0.08203125 -0.1328125   0.76171875  0.78125     0.80078125 -0.2109375
 -0.20898438 -0.0625     -0.109375    0.76171875  0.78125     0.80078125
  0.8203125   0.84179688 -0.19335938 -0.22851562 -0.08203125 -0.08789062
  0.8203125   0.84179688  0.86132812 -0.4921875  -0.05664062 -0.0390625 ]","[0.63476562 0.6640625  1.70898438 1.75       1.796875   0.49609375
 0.56835938 0.62109375 0.6640625  1.69726562 1.74023438 1.77929688
 1.68359375 1.72460938 0.52539062 0.56445312 0.64453125 0.68945312
 1.68554688 1.72851562 1.76757812 0.25195312 0.49023438 0.53125   ]","[ 0.1484375   0.19140625  0.13085938  0.15039062  0.07226562  0.16210938
  0.06640625  0.20117188  0.20507812  0.234375    0.24414062  0.26171875
 -0.08203125 -0.1015625   0.0546875  -0.03125     0.09179688  0.11132812
  0.04101562  0.00585938  0.0859375  -0.10546875  0.35742188  0.29492188]"
12,"[ 0.8203125   0.78125     0.80078125 -0.33398438 -0.19140625 -0.10351562
  0.76171875  0.78125     0.76171875  0.78125    -0.15820312 -0.15234375
 -0.0625     -0.08789062  0.8203125   0.90039062  0.80078125 -0.19335938
 -0.33398438]","[1.68359375 1.75390625 1.79882812 0.33203125 0.578125   0.61914062
 1.68554688 1.734375   1.70898438 1.75390625 0.53710938 0.58984375
 0.64257812 0.68164062 1.68554688 1.69726562 1.79882812 0.52539062
 0.3515625 ]","[ 0.11132812  0.09765625 -0.04296875  0.30859375  0.03125     0.19140625
  0.30273438  0.27734375 -0.12304688 -0.109375   -0.04882812 -0.03515625
  0.1171875   0.14648438  0.03710938  0.01953125  0.01953125  0.046875
  0.28515625]"
13,"[ 0.76171875  0.84179688 -0.33398438 -0.171875   -0.10351562  0.76171875
  0.78125     0.8203125   0.84179688 -0.15820312 -0.1328125  -0.10351562
 -0.109375    0.8203125   0.84179688  0.92382812 -0.15820312 -0.3515625 ]","[1.7109375  1.72460938 0.37890625 0.58398438 0.62890625 1.68945312
 1.73632812 1.68359375 1.72851562 0.53125    0.59179688 0.64453125
 0.66796875 1.68554688 1.72851562 1.73632812 0.53320312 0.328125  ]","[ 0.1015625   0.125       0.24804688 -0.00195312  0.16015625  0.28710938
  0.26367188 -0.09570312 -0.02734375 -0.09570312 -0.05078125  0.07226562
  0.19140625  0.0078125   0.00390625  0.09179688 -0.078125    0.29101562]"
14,"[ 0.76171875  0.72070312 -0.17578125 -0.15234375 -0.14453125  0.76171875
  0.78125     0.8203125   0.78125    -0.15820312 -0.1328125  -0.12304688
 -0.1328125   0.8203125   0.84179688  0.86132812]","[1.71289062 1.77734375 0.52929688 0.58789062 0.625      1.69726562
 1.74609375 1.67773438 1.75       0.5390625  0.59375    0.64257812
 0.67578125 1.68554688 1.72851562 1.76953125]","[ 0.05664062  0.12695312  0.0703125   0.046875    0.14257812  0.2421875
  0.19726562 -0.171875   -0.14453125  0.015625    0.00195312  0.0546875
  0.1484375   0.01953125 -0.02734375  0.03125   ]"
15,"[ 0.76171875  0.78125    -0.171875   -0.12304688  0.76171875  0.72070312
  0.87890625  0.84179688 -0.15820312 -0.15234375 -0.12304688  0.8203125
  0.90039062]","[1.70703125 1.75585938 0.57617188 0.62890625 1.68164062 1.75390625
 1.65429688 1.72265625 0.5390625  0.58984375 0.64257812 1.68554688
 1.69726562]","[ 0.15039062  0.04492188  0.09570312  0.140625    0.33203125  0.31445312
 -0.09375    -0.13085938  0.02734375  0.03515625  0.05859375  0.0078125
  0.06640625]"
16,"[-0.19140625 -0.14453125  0.76171875  0.84179688 -0.15234375 -0.14453125
  0.8203125   0.78125   ]","[0.56640625 0.62890625 1.69726562 1.70703125 0.58984375 0.63867188
 1.68554688 1.75585938]","[ 0.11914062  0.11523438  0.23242188  0.27148438  0.03515625  0.04101562
 -0.015625   -0.02929688]"
17,[ 0.76171875  0.78125    -0.15234375 -0.12304688  0.8203125   0.84179688],[1.70117188 1.7421875  0.5859375  0.64453125 1.68554688 1.7265625 ],[ 0.2109375   0.22070312  0.07226562  0.03320312 -0.01367188  0.07226562]
18,[ 0.76171875  0.84179688 -0.1328125   0.76171875  0.84179688],[1.70117188 1.7109375  0.59375    1.71289062 1.72851562],[ 0.2109375   0.24023438  0.0390625   0.02148438 -0.015625  ]
19,"[ 0.78125     0.76171875  0.78125     0.76171875 -0.15234375 -0.08203125
  0.8203125   0.84179688]","[1.75195312 1.69921875 1.734375   1.71289062 0.58789062 0.65039062
 1.68554688 1.72851562]","[ 0.12109375  0.22460938  0.28320312 -0.05859375  0.04101562  0.02148438
 -0.0390625   0.01953125]"
20,"[ 0.76171875  0.72070312  0.76171875  0.84179688  0.76171875  0.78125
 -0.1328125  -0.10351562 -0.08789062  0.68554688  0.8203125   0.84179688]","[1.69726562 1.765625   1.69140625 1.71289062 1.70703125 1.75585938
 0.59375    0.64453125 0.69726562 1.6953125  1.68554688 1.7265625 ]","[ 0.234375    0.2421875   0.27539062  0.23242188 -0.16015625 -0.01171875
  0.0234375  -0.06640625  0.01953125 -0.03710938  0.0078125   0.07617188]"
21,"[ 0.703125    0.78125     0.76171875  0.78125     0.76171875  0.78125
 -0.08203125  0.8203125   0.84179688]","[1.72460938 1.73632812 1.69921875 1.74023438 1.70703125 1.75390625
 0.65039062 1.68554688 1.7265625 ]","[ 0.22265625  0.26953125  0.21484375  0.24023438 -0.16015625 -0.0859375
 -0.02539062  0.04296875  0.0859375 ]"
22,"[ 0.76171875  0.78125     0.76171875  0.78125     0.76171875  0.84179688
 -0.31640625 -0.0625     -0.08789062  0.7421875   0.8203125   0.84179688]","[1.70117188 1.75       1.69921875 1.73242188 1.70898438 1.7265625
 0.38671875 0.65039062 0.6953125  1.66992188 1.68554688 1.7265625 ]","[ 0.19726562  0.15429688  0.22851562  0.2890625  -0.13671875 -0.06835938
  0.2578125   0.0625      0.046875    0.02148438  0.0078125   0.0625    ]"
23,"[ 0.76171875  0.72070312  0.76171875  0.84179688  0.8203125   0.78125
 -0.10351562  0.7421875   0.8203125   0.84179688  0.80078125]","[1.70898438 1.7734375  1.68945312 1.70117188 1.68359375 1.75585938
 0.6328125  1.66992188 1.68554688 1.7265625  1.79101562]","[ 0.1171875   0.18359375  0.28125     0.30664062 -0.10351562 -0.02929688
  0.140625    0.01757812  0.01757812  0.078125    0.171875  ]"
24,"[ 0.76171875  0.72070312 -0.31640625  0.76171875  0.78125     0.8203125
  0.90039062 -0.29882812 -0.10351562 -0.04492188  0.7421875   0.76171875
  0.84179688  0.80078125]","[1.70703125 1.76367188 0.46289062 1.69335938 1.72070312 1.68359375
 1.69726562 0.4765625  0.64257812 0.69921875 1.66992188 1.71289062
 1.72460938 1.78125   ]","[ 0.15820312  0.25585938  0.04882812  0.25976562  0.35546875 -0.078125
 -0.01953125 -0.02148438  0.08203125  0.05078125 -0.03515625  0.02929688
  0.10742188  0.25585938]"
25,"[ 0.68554688  0.76171875  0.78125    -0.26367188  0.7421875   0.76171875
  0.78125     0.76171875  0.78125    -0.24609375 -0.1328125  -0.10351562
 -0.04492188  0.80078125  0.8203125   0.84179688  0.73828125 -0.28515625]","[1.69335938 1.70898438 1.74414062 0.4765625  1.65820312 1.69140625
 1.72070312 1.7109375  1.75585938 0.50390625 0.57617188 0.64257812
 0.70117188 1.64453125 1.68554688 1.72460938 1.8046875  0.51757812]","[ 0.08203125  0.12109375  0.20507812  0.14257812  0.20898438  0.27539062
  0.3515625  -0.09375     0.0703125   0.04296875  0.1484375   0.08203125
 -0.00585938  0.00976562  0.0625      0.10351562  0.27148438 -0.14648438]"
26,"[ 0.68554688  0.8203125   0.78125    -0.22851562 -0.19140625  0.68554688
  0.76171875  0.78125     0.7421875   0.8203125   0.84179688 -0.19335938
 -0.171875   -0.10351562 -0.04492188  0.7421875   0.8203125   0.84179688
  0.86132812]","[1.68554688 1.67773438 1.74023438 0.51367188 0.5703125  1.66796875
 1.68359375 1.70703125 1.66992188 1.68554688 1.72851562 0.52539062
 0.58398438 0.640625   0.70117188 1.66992188 1.68554688 1.72460938
 1.75390625]","[ 0.171875    0.16796875  0.23632812  0.0078125   0.09960938  0.30273438
  0.31445312  0.41015625 -0.00195312 -0.07421875 -0.02148438 -0.04492188
  0.03125     0.1015625   0.01367188  0.01367188  0.05078125  0.1015625
  0.234375  ]"
27,"[-0.2109375   0.7421875   0.76171875  0.78125     0.86132812 -0.19335938
 -0.19140625  0.68554688  0.76171875  0.78125    -0.19335938  0.7421875
  0.8203125   0.84179688 -0.17578125 -0.19140625 -0.08203125 -0.08789062
  0.          0.7421875   0.8203125   0.84179688  0.80078125 -0.24609375]","[0.51953125 1.66210938 1.70117188 1.73828125 1.7421875  0.51953125
 0.57617188 1.67773438 1.68554688 1.71679688 0.50976562 1.66796875
 1.68554688 1.72851562 0.5234375  0.57226562 0.63671875 0.6875
 0.75       1.66992188 1.68359375 1.72265625 1.78320312 0.3125    ]","[-0.046875    0.16210938  0.19726562  0.25195312  0.31640625 -0.09179688
  0.06054688  0.24023438  0.30664062  0.37304688 -0.13867188 -0.08203125
  0.          0.03710938 -0.10546875  0.08789062  0.13671875  0.12304688
 -0.03710938  0.06054688  0.07617188  0.13867188  0.2421875   0.52148438]"
28,"[-0.17578125 -0.20898438 -0.08203125  0.7421875   0.76171875  0.78125
  0.73828125 -0.19335938 -0.24804688  0.68554688  0.703125    0.72070312
  0.80078125  0.8203125   0.84179688 -0.17578125 -0.20898438 -0.0625
 -0.1328125   0.0234375   0.80078125  0.8203125   0.84179688  0.80078125
 -0.30859375 -0.28710938 -0.2109375 ]","[0.40234375 0.5390625  0.63085938 1.66015625 1.70117188 1.73242188
 1.77929688 0.45703125 0.51171875 1.66210938 1.69921875 1.71289062
 1.640625   1.68554688 1.72851562 0.51757812 0.54492188 0.6484375
 0.62695312 0.7421875  1.64257812 1.68359375 1.72070312 1.77539062
 0.         0.13671875 0.55273438]","[-0.3515625   0.19140625  0.1640625   0.18359375  0.19921875  0.28320312
  0.40234375  0.26367188  0.22265625  0.33203125  0.36328125  0.4921875
 -0.09570312 -0.0390625   0.05078125  0.1328125   0.17382812  0.0859375
  0.28710938 -0.1015625   0.04296875  0.09179688  0.15625     0.28710938
 -0.61523438 -0.57421875  0.4609375 ]"
29,"[-0.24609375 -0.15234375 -0.12304688 -0.109375    0.7421875   0.76171875
  0.78125     0.73828125 -0.31640625 -0.171875    0.68554688  0.76171875
  0.78125    -0.28125    -0.171875   -0.12304688  0.80078125  0.8203125
  0.84179688  0.86132812 -0.28125    -0.15234375 -0.10351562 -0.109375
  0.80078125  0.8203125   0.84179688  0.80078125 -0.50976562]","[0.4921875  0.58203125 0.62304688 0.69140625 1.66210938 1.69726562
 1.72460938 1.74804688 0.4609375  0.57421875 1.671875   1.68554688
 1.72460938 0.48242188 0.58398438 0.63671875 1.64453125 1.68554688
 1.7265625  1.76171875 0.48046875 0.5859375  0.6328125  0.68164062
 1.64257812 1.68359375 1.72070312 1.77148438 0.12695312]","[ 0.1171875   0.1015625   0.16210938  0.06835938  0.17773438  0.234375
  0.33203125  0.5234375   0.06640625  0.11523438  0.28515625  0.30859375
  0.33007812  0.07226562  0.0234375   0.10351562 -0.03125    -0.00976562
  0.06835938  0.18164062  0.07617188  0.06445312  0.140625    0.13476562
  0.0546875   0.09960938  0.171875    0.31445312 -0.20117188]"
30,"[-0.09570312 -0.10351562 -0.08789062 -0.046875    0.7421875   0.8203125
  0.78125     0.80078125 -0.33398438 -0.10351562  0.76171875  0.72070312
 -0.09570312 -0.08203125 -0.06640625  0.80078125  0.8203125   0.84179688
  0.80078125 -0.33398438 -0.07617188 -0.08203125 -0.06640625 -0.046875
  0.80078125  0.8203125   0.84179688  0.80078125 -0.52734375 -0.52734375]","[0.5546875  0.63671875 0.6953125  0.74023438 1.66015625 1.671875
 1.73046875 1.76757812 0.31640625 0.62304688 1.66992188 1.70507812
 0.59179688 0.65039062 0.69921875 1.64453125 1.68554688 1.7265625
 1.79296875 0.39453125 0.58984375 0.64453125 0.69726562 0.73828125
 1.64257812 1.68359375 1.71875    1.77734375 0.1484375  0.        ]","[ 0.23242188  0.12304688  0.0625     -0.10742188  0.18359375  0.21484375
  0.30078125  0.33984375  0.32421875  0.17773438  0.38476562  0.515625
  0.11523438  0.01953125 -0.00976562 -0.04101562 -0.01171875  0.06054688
  0.14257812  0.22265625  0.13476562  0.09960938  0.05273438 -0.12109375
  0.0546875   0.10546875  0.17578125  0.28515625 -0.12890625 -0.4296875 ]"
31,"[-0.24609375 -0.1328125  -0.12304688 -0.08789062 -0.046875    0.7421875
  0.76171875  0.78125     0.73828125 -0.24609375 -0.171875   -0.14453125
 -0.109375    0.68554688  0.703125   -0.24609375 -0.1328125  -0.12304688
 -0.06640625  0.80078125  0.8203125   0.84179688 -0.24609375 -0.1328125
 -0.10351562 -0.06640625 -0.046875    0.80078125  0.8203125   0.84179688
 -0.45703125]","[0.50585938 0.5625     0.6171875  0.68554688 0.74609375 1.66210938
 1.69726562 1.73242188 1.76171875 0.46875    0.52929688 0.58789062
 0.6484375  1.67382812 1.70507812 0.50585938 0.58007812 0.63671875
 0.69921875 1.64257812 1.68554688 1.7265625  0.50585938 0.56835938
 0.63085938 0.6953125  0.74804688 1.64257812 1.68359375 1.72070312
 0.32226562]","[ 0.01367188  0.19335938  0.1875      0.12890625  0.0546875   0.17773438
  0.234375    0.28710938  0.47851562  0.19140625  0.24804688  0.25585938
  0.25        0.26953125  0.33789062 -0.0234375   0.12695312  0.10742188
  0.03515625 -0.05078125  0.00390625  0.0546875   0.0234375   0.17382812
  0.15039062  0.08007812  0.          0.06445312  0.10351562  0.16210938
 -0.06445312]"
32,"[-0.19335938 -0.171875   -0.20507812 -0.04492188 -0.0703125   0.7421875
  0.8203125   0.84179688 -0.3515625  -0.20898438 -0.2265625   0.7421875
  0.703125   -0.19335938 -0.171875   -0.18554688 -0.04492188  0.80078125
  0.8203125   0.84179688 -0.19335938 -0.171875   -0.18554688 -0.04492188
 -0.0703125   0.80078125  0.8203125   0.84179688 -0.04101562 -0.24609375
 -0.02148438 -0.04101562 -0.04101562]","[0.51953125 0.57421875 0.58398438 0.69921875 0.734375   1.66210938
 1.67382812 1.71289062 0.234375   0.5546875  0.56835938 1.63867188
 1.70703125 0.5234375  0.58398438 0.61523438 0.69921875 1.64453125
 1.68554688 1.72851562 0.5234375  0.58007812 0.6015625  0.70117188
 0.7421875  1.64257812 1.68359375 1.72460938 0.65429688 0.46289062
 0.64257812 0.6484375  0.65234375]","[ 0.09960938  0.11132812  0.22070312  0.0703125   0.13867188  0.16992188
  0.19921875  0.234375    0.37109375  0.13867188  0.23828125  0.32421875
  0.328125    0.06640625  0.04492188  0.13085938 -0.04882812 -0.0390625
 -0.01367188  0.01757812  0.07617188  0.0703125   0.18554688  0.00976562
  0.08398438  0.0625      0.09179688  0.12304688 -0.0078125   0.203125
 -0.12890625 -0.08984375 -0.06054688]"
33,"[-0.28125    -0.19140625 -0.0625     -0.109375   -0.140625    0.77929688
  0.80078125  0.8203125   0.84179688 -0.31640625 -0.28515625 -0.26757812
  0.7421875   0.76171875 -0.26367188 -0.20898438  0.         -0.08789062
  0.80078125  0.8203125   0.90039062 -0.26367188 -0.19140625 -0.0625
 -0.06640625  0.80078125  0.8203125   0.84179688 -0.10546875 -0.2265625
 -0.0625     -0.08789062 -0.24609375 -0.08789062 -0.24609375]","[0.33007812 0.57226562 0.58398438 0.66992188 0.72851562 1.59765625
 1.6328125  1.67382812 1.71679688 0.41992188 0.47460938 0.58789062
 1.65234375 1.69335938 0.453125   0.5703125  0.62890625 0.6953125
 1.64453125 1.68554688 1.6953125  0.421875   0.57617188 0.609375
 0.68945312 1.64257812 1.68359375 1.7265625  0.55273438 0.6171875
 0.5078125  0.54101562 0.6015625  0.54492188 0.60742188]","[ 0.359375    0.08398438  0.29101562  0.18164062  0.10742188  0.109375
  0.18554688  0.20117188  0.20117188  0.20117188  0.25195312  0.12304688
  0.24609375  0.26367188  0.203125    0.04882812  0.18945312  0.06445312
 -0.04101562 -0.02929688 -0.07617188  0.26171875  0.06054688  0.23828125
  0.12109375  0.07421875  0.0859375   0.08398438 -0.02734375  0.00390625
  0.41015625 -0.12890625 -0.08398438 -0.10351562 -0.01757812]"
34,"[-0.22851562 -0.24804688 -0.10351562 -0.1328125   0.72460938  0.7421875
  0.76171875  0.84179688 -0.26367188 -0.28515625 -0.10351562  0.68554688
  0.76171875 -0.22851562 -0.20898438 -0.12304688 -0.15429688  0.80078125
  0.8203125   0.90039062 -0.22851562 -0.24804688 -0.10351562 -0.15429688
  0.77929688  0.80078125  0.8203125   0.84179688 -0.328125   -0.34960938
 -0.37304688 -0.328125  ]","[0.5078125  0.5546875  0.5546875  0.56054688 1.61914062 1.66015625
 1.70117188 1.72265625 0.4765625  0.53320312 0.515625   1.65820312
 1.703125   0.51367188 0.56445312 0.61328125 0.62890625 1.64453125
 1.68554688 1.69140625 0.51171875 0.55273438 0.58789062 0.6171875
 1.6015625  1.64257812 1.68359375 1.72851562 0.49414062 0.43945312
 0.28710938 0.4609375 ]","[ 0.07617188 -0.05664062  0.3359375   0.40234375  0.17382812  0.18945312
  0.20117188  0.12890625  0.14453125  0.07226562  0.39257812  0.3515625
  0.18359375 -0.00976562 -0.09570312  0.19726562  0.27539062 -0.03125
 -0.046875   -0.13867188  0.04296875 -0.06054688  0.27148438  0.29882812
  0.0390625   0.08203125  0.08203125  0.0078125  -0.28320312 -0.33984375
 -0.52148438 -0.33203125]"
35,"[-0.38671875 -0.22851562 -0.12304688 -0.06640625  0.72460938  0.80078125
  0.8203125   0.78125    -0.38671875 -0.22851562 -0.1640625   0.7421875
 -0.38671875 -0.20898438 -0.10351562 -0.08789062  0.72460938  0.80078125
  0.8203125   0.84179688 -0.36914062 -0.20898438 -0.12304688 -0.08789062
 -0.09375     0.77929688  0.80078125  0.8203125   0.84179688 -0.19335938
 -0.17578125 -0.17578125 -0.17578125]","[0.         0.53710938 0.58007812 0.62304688 1.61523438 1.6328125
 1.67578125 1.75195312 0.38476562 0.53125    0.55273438 1.62304688
 0.         0.56445312 0.61523438 0.65429688 1.62695312 1.64257812
 1.68554688 1.72460938 0.         0.55664062 0.59765625 0.63867188
 0.73242188 1.59960938 1.64257812 1.68554688 1.72851562 0.51757812
 0.51953125 0.53320312 0.53125   ]","[-0.54492188  0.17578125  0.28125     0.31835938  0.20898438  0.19140625
  0.18359375  0.1328125  -0.13671875  0.1953125   0.3125      0.39257812
 -0.46679688  0.09375     0.203125    0.24023438 -0.0234375  -0.04296875
 -0.04296875 -0.10742188 -0.46875     0.13671875  0.2421875   0.28125
  0.1328125   0.08007812  0.07421875  0.06835938 -0.0078125   0.109375
  0.12890625  0.0234375   0.05859375]"
36,"[-0.17578125 -0.20898438  0.         -0.02148438 -0.046875    0.72460938
  0.80078125  0.8203125   0.84179688 -0.5625     -0.19140625 -0.15820312
 -0.19140625 -0.02148438 -0.02148438  0.          0.72460938  0.80078125
  0.8203125   0.84179688 -0.15820312 -0.171875   -0.02148438 -0.02148438
 -0.0234375   0.72460938  0.80078125  0.8203125   0.84179688 -0.24609375
 -0.36914062 -0.24609375 -0.33398438 -0.2265625 ]","[0.49023438 0.56054688 0.6015625  0.68554688 0.7421875  1.61328125
 1.6328125  1.67382812 1.70898438 0.         0.5390625  0.5234375
 0.57617188 0.62304688 0.70117188 0.75       1.62695312 1.64453125
 1.68554688 1.72851562 0.51171875 0.5703125  0.60546875 0.69726562
 0.74609375 1.625      1.64257812 1.68359375 1.72460938 0.59960938
 0.30273438 0.59375    0.3671875  0.61328125]","[ 0.2109375   0.11914062  0.26171875  0.15234375  0.09375     0.21875
  0.18945312  0.20117188  0.25390625 -0.09375     0.21289062  0.13085938
  0.0625      0.20507812  0.04296875  0.03125     0.00390625 -0.02929688
 -0.04492188 -0.01171875  0.171875    0.13085938  0.25390625  0.08789062
  0.06640625  0.109375    0.08007812  0.08984375  0.12695312 -0.1015625
 -0.29882812 -0.12890625 -0.26367188 -0.05859375]"
37,"[-0.17578125 -0.171875   -0.08203125 -0.04492188 -0.0703125   0.72460938
  0.80078125  0.76171875  0.84179688 -0.40234375 -0.47460938 -0.171875
 -0.15820312 -0.171875   -0.08203125 -0.06640625 -0.046875    0.77929688
  0.80078125  0.8203125   0.84179688 -0.140625   -0.1328125  -0.08203125
 -0.04492188 -0.046875    0.72460938  0.80078125  0.8203125   0.84179688
 -0.2734375  -0.140625  ]","[0.51757812 0.546875   0.63867188 0.69335938 0.73242188 1.6171875
 1.6328125  1.69335938 1.68164062 0.3203125  0.30273438 0.53125
 0.53710938 0.5703125  0.65039062 0.69921875 0.74609375 1.6015625
 1.64453125 1.68554688 1.72070312 0.53515625 0.57226562 0.64648438
 0.69921875 0.7421875  1.62695312 1.64257812 1.68164062 1.70117188
 0.32617188 0.53320312]","[ 0.1328125   0.20507812  0.12304688  0.11328125  0.14257812  0.1875
  0.1953125   0.25976562  0.3984375   0.0234375   0.00390625  0.2421875
  0.05664062  0.1328125   0.03710938  0.0078125   0.05664062 -0.03320312
 -0.015625    0.01367188  0.16210938  0.10351562  0.16015625  0.07617188
  0.0546875   0.09960938  0.0703125   0.08984375  0.12695312  0.3046875
  0.2890625   0.11523438]"
